row_id,text,label
ag_news_base_0206,"Penalties Stiff for Slander in Venezuela (AP) AP - A new penal code approved by Venezuela's Congress would stiffen prison sentences for slander and libel, drawing criticism from opponents of President Hugo Chavez.",World
ag_news_base_0207,"Ichiro Breaks Sisler's Season Hits Record SEATTLE - Ichiro Suzuki set the major league record for hits in a season with 258, breaking George Sisler's 84-year-old mark with a pair of singles Friday night. The Seattle star chopped a leadoff single in the first inning, then made history with a grounder up the middle in the third...",World
ag_news_base_0208,8 British terror suspects brought to court LONDON -- Eight men charged with conspiracy to murder in a trans-Atlantic terror plot made their first court appearance yesterday in a case that has added to the fierce debate over Britain's terrorism laws and heightened fears in the country's Islamic community of an anti-Muslim backlash.,World
ag_news_base_0209,Verizon And Cingular Gobble Up Spectrum; Stay Ahead Of Pack (Investor's Business Daily) Investor's Business Daily - Verizon Wireless has agreed to buy NextWave Telecom's spectrum licenses in 23 markets for  #36;3 billion in cash as the nation's two regional Bell-owned wireless firms -- Verizon and Cingular -- gobble up the airwaves.,Tech
ag_news_base_0210,"PalmSource Names Jean-Louis Gassee Chairman of the Board PalmSource today announced Jean-Louis Gassee has been appointed Chairman of the PalmSource Board of Directors. Gassee, 60, was appointed to the Company #39;s Board of Directors in May 2002.",Business
ag_news_base_0211,Mourinho wants Carling Cup glory Jose Mourinho has admitted that he wants to win the Carling Cup and does not see the competition as a hindrance. The Chelsea boss saw a strong line-up battle for a 2-1 victory against west London neighbours,Sports
ag_news_base_0212,"Last Rites Sounded for Life-Changing Video Format It changed the lifestyles of a generation but after a lingering death, the last rites have been sounded for the revolutionary VHS home video format.",Tech
ag_news_base_0213,"Virgin Mary Grilled Cheese Sells on eBay for \$28,000 Virgin Mary Grilled Cheese Sells on eBay for \$28,000\\Remember the Virgin Mary grilled cheese sandwich that was put up on eBay and hit bids up to \$16,000 last week. Well, the bidding in finally done on the miracle hot lunch and the final bid on the blessed sandwich came in ...",Tech
ag_news_base_0214,"Charismatic Clough one of a kind Football lost a maverick soul yesterday, an extraordinary man whose unique style of management would give a modern-day club chairman apoplexy.",Sports
ag_news_base_0215,US ends its final drought The US swept into the Davis Cup final for the first time in seven years when Bob and Mike Bryan crushed Max Mirnyi and Vladimir Voltchkov of Belarus to give the host an unassailable 3-0 lead in the semi-final.,Sports
ag_news_base_0216,Bellhorn Helps Boston to 2-0 Lead in World Series AUBURN - Former Auburn All-American Mark Bellhorn has helped guide the Boston Red Sox to a 2-0 series lead over the St. Louis Cardinals in the 2004 World Series as Bellhorn tallied the game-winning hit in Game 1 and added a key two-run double in Game 2.,Sports
ag_news_base_0217,Truck operators call of week-long strike Truck operators today called off their week-long strike after an agreement with the Government to form a committee to study the vexed service tax issue.,Business
ag_news_base_0218,"Apple iTunes dubbed  #39;rip-off #39; for Brits The world #39;s first legitimate music download service, Apple iTunes, is to be investigated by a government watchdog for overcharging its British customers by up to 20 per cent.",Tech
ag_news_base_0219,Aussies Pile on Runs Australia picked up from where they left off in their first innings by racking up the runs in their second innings to take a 312-run lead into lunch on day three of the first Test in Perth.,Sports
ag_news_base_0220,"Iraqis May Extend Election Amid Violence  BAGHDAD (Reuters) - Iraq may modify plans for its first  free election to give people more time to vote next month,  officials said Wednesday as suicide bombers and gunmen again  struck Sunni Muslim towns north and west of the capital.",World
ag_news_base_0221,"Diplomats: Iran Uranium Dispute Resolved (AP) AP - Iran and European negotiators have apparently salvaged a deal committing Tehran to freezing all parts of a program that can make nuclear-weapons grade uranium, diplomats said Friday.",World
ag_news_base_0222,"Report: IBM To Spin Off PC Unit (NewsFactor) NewsFactor - IBM (NYSE: IBM) is selling its PC business, marking the end of an era for the\personal computing pioneer, according to a story published today in the",Tech
ag_news_base_0223,"Qantas profit takes off Australia #39;s dominant airline, Qantas, has nearly doubled its annual profits after recovering from the previous year #39;s Iraq war and SARS induced downturn.",Business
ag_news_base_0224,"Braves Beat Astros 4-2 to Even Series ATLANTA Oct. 7, 2004 - Rafael Furcal hit a two-out, two-run homer in the 11th inning that sent the Atlanta Braves over the Houston Astros 4-2 Thursday and tied their NL playoff series at one game each.",Sports
ag_news_base_0225,Nigeria braces for strike as union leader released by secret &lt;b&gt;...&lt;/b&gt; ABUJA (AFP) - Nigeria braced for a nationwide strike as the country #39;s top union leader emerged from secret police custody determined to pursue labour #39;s opposition to President Olusegun Obasanjo #39;s economic reforms.,World
ag_news_base_0226,"Els, Goosen and Westwood Share the Lead in South Africa European Tour Members Ernie Els, Retief Goosen and Lee Westwood share the lead with Australian Stuart Appleby after the first round of the Nedbank Golf Challenge in Sun City, South Africa.",Sports
ag_news_base_0227,"European Stocks Subdued Ahead of Fed  LONDON (Reuters) - European shares opened weaker on  Tuesday, tracking a late dip on Wall Street as Colgate sparked  fresh earnings fears and on strong oil prices, but Tesco rose  after thumping first-half profit expectations.",Business
ag_news_base_0228,"Oil price slides as Iraqi crude flows World oil prices skidded on Monday as Iraq pumped oil through its southern pipelines and Russia vowed to step up exports, but analysts said the days of high prices were not yet over.",Business
ag_news_base_0229,Turkish Leader Calls for EU Membership Talks Turkish Prime Minister Recep Tayyip Erdogan is in Brussels to make a final pitch before next week #39;s EU summit for the 25-nation bloc to set a date for his country to begin membership talks.,World
ag_news_base_0230,Darfur summit opposes  #39;foreign intervention #39; Tripoli - An African summit meeting wound up here overnight with a joint statement rejecting any  quot;foreign intervention quot; in the crisis-torn Sudanese region of Darfur and voicing strong support for the Sudanese government which is threatened with,World
ag_news_base_0231,Losing 60 years of experience STUART Rose conceded that more than 60 years of Marks  amp; Spencer experience was walking away with the clutch of top-tier departures.,Business
ag_news_base_0232,"Life on Mars: A Definite Possibility This much is known: At some point in Mars's past, at least one region of the planet was drenched in water. Ancient Mars provided a habitat suitable for life as we know it. What kind of organism might have lived there? And is life lying dormant there still, just waiting for things to warm up a bit?",Tech
ag_news_base_0233,Photo 2 of 5: Gadgets galore in old Tokyo CNET News.com's Michael Kanellos travels to Tokyo to find out what may soon be on U.S. shelves.,Tech
ag_news_base_0234,"Illinois has soybean rust plan in place Soybean rust, a disease that has devastated soybean fields in Brazil and Argentina, has been found in two test plots at Louisiana State University near Baton Rouge.",Business
ag_news_base_0235,Red Sox Have Some History to Be Proud Of (AP) AP - The Boston Red Sox call themselves idiots  #151; too stupid to realize that they aren't supposed be doing this.,Sports
ag_news_base_0236,"Microsoft Floats NetWare Migration Promo Officials at Microsoft (Quote, Chart) took advantage of their new arrangement with Novell (Quote, Chart) to launch a promotion to get US customers off the NetWare operating system and onto Windows Server 2003.",Tech
ag_news_base_0237,"Badgers #39; defense posts best month since  #39;51 They #39;ve allowed just 19 points in their 4-0 start, making up for the loss of star tailback Anthony Davis to an eye injury for the last 3 games.",Sports
ag_news_base_0238,Microsoft unveils simplified version of WindowsXP in Asia World #39;s leading software developer Microsoft has announced that it will promote its cheaper and simplified version of WindowsXP in Russia and soon launch a series of marketing,Tech
ag_news_base_0239,"#39;Noles In Running For BCS Berth TALLAHASSEE - When Virginia coach Al Groh met Bobby Bowden at midfield Saturday night after Florida State #39;s 36-3 victory, he offered some advice.",Sports
ag_news_base_0240,"PSA buys key stake in Hong Kong port operator Singaporess PSA gained a much-sought foothhold in Hong Kong with an agreement to buy a stake in Asia Container Terminals, a port operator in the worlds busiest container hub, from Sun Hung Kai Properties.",Business
ag_news_base_0241,"Arthritis drug a heart attack risk, study finds United States drug giant Pfizer says a trial has found a sharp rise in heart attacks for patients using its blockbuster Celebrex arthritis and pain medicine.",Business
ag_news_base_0242,India rejects foreign economists India's government drops foreign advisors from its top economic policy body after opposition from left-wing parties.,Business
ag_news_base_0243,"Iraq group says holding Sri Lankan, Bangladeshi drivers: Al-Jazeera (AFP) AFP - The Islamic Army in Iraq has announced it abducted a driver from Sri Lanka and another from Bangladesh who work for a Kuwaiti company, Al-Jazeera television said, showing footage of the pair.",World
ag_news_base_0244,"FBI nabs  #39;activist #39; on extortion charges CHICAGO  In July of 2002, community activist Derrick Mosley blasted State Sen. James Meeks, who had been named successor to the president of the Rainbow/PUSH coalition, for offering spiritual counseling to prominent people accused of sexual offenses.",Sports
ag_news_base_0245,"Macromedia launches Flex Builder Macromedia this week will ship Flex Builder, which is designed to provide an interactive development environment for the companys Flex presentation server.",Tech
ag_news_base_0246,"Europe's Ryder Team Is Set Colin Montgomerie, who has had a tough year, took a turn for the better Sunday, when he was chosen to play in his seventh Ryder Cup.",Sports
ag_news_base_0247,"Pound soars against dollar after shock rise in retail sales (AFP) AFP - Sterling continued to outperform the dollar after official figures showed British high-street spending was unexpectedly robust in August, helping to build the case for another rate hike by the Bank of England.",Business
ag_news_base_0248,"Palestinian Leaders to Transfer Arafat Powers (Reuters) Reuters - Palestinian leaders\prepared on Thursday to transfer President Yasser Arafat's\powers to three key figures who will take on the most important\roles he held, officials said.",World
ag_news_base_0249,"China Mobile Suspends Chinadotcom Mobile Services (Reuters) Reuters - Chinadotcom (CHINA.O) said on Friday\that its Go2joy mobile messaging unit has been sanctioned by\China Mobile (CHL.N), as part of a broad crackdown on\aggressive marketing by it and 21 other companies.",Tech
ag_news_base_0250,"Flaws spark  #39;fix-it #39; frenzy The new patches apply to a variety of products, including some versions of Microsoft #39;s Windows operating system and server software, its Internet Explorer Web browser and Excel spreadsheet program.",Tech
ag_news_base_0251,Microsoft offers preview of SQL Server 2005 Microsoft is offering a preview of its next-generation SQL Server 2005 database by providing an interim version of the product to customers.,Tech
ag_news_base_0252,"Colorado back in game At the start of the season, they were in the also-ran bin. Not on anyone's radar screen nationally, or even in the Big 12, for that matter. But a month into the 2004 season, look at what the Colorado Buffaloes have done.",Sports
ag_news_base_0253,Jenkins starts new life in Japan \A US soldier who deserted to North Korea four decades ago embarks on a new life with his family in Japan.,World
ag_news_base_0254,Altec Lansing MX5020 Speakers Altec Lansing has been around since before the dawn of stereo. Altec Lansing was formed in 1941 when Altec purchased the Lansing Manufacturing Company.,Tech
ag_news_base_0255,"IBM, Cisco Expand Security Alliance Covering Enterprise Networks RESEARCH TRIANGLE PARK - IBM and Cisco Systems are broadening their security alliance to offer new automatic security applications for enterprise networks.",Tech
ag_news_base_0256,EU probes mobile phone call costs The amount consumers are charged for making mobile calls while abroad is to be investigated by EU regulators.,Tech
ag_news_base_0257,"Rangers win, then draw old rivals GLASGOW, Scotland -- Rangers returned to the top of the Scottish Premier League with an impressive 3-0 win over struggling Dundee, then learnt that would face old firm rivals Celtic in the third round of the Scottish Cup.",Sports
ag_news_base_0258,"Treasuries Up on Consumer, Industry Data (Reuters) Reuters - Treasury debt prices climbed  and\10-year yields moved to a new five-month low on Tuesday after\an August survey of regional U.S. industry proved weaker than\expected while consumer confidence was shaken.",Business
ag_news_base_0259,ALH extension buys time for all The battle for control of Australian Leisure  amp; Hospitality Group erupted into an unseemly free-for-all yesterday as Woolworths set a tight four-hour deadline for fund managers to deal themselves,Business
ag_news_base_0260,"Computer Associates ex-CEO charged with massive fr The former chief executive officer of American firm Computer Associates, Sanjay Kumar, has been charged with accounting fraud and obstruction of justice, the US government has announced.",Business
ag_news_base_0261,"Egypt pursues suspects over deadly Sinai bombings (AFP) AFP - Egyptian investigators into car bombings at resorts on Egypt's Sinai peninsula which killed at least 30 people said that they had identified a number of suspects, as rescuers continued to sift through the rubble.",World
ag_news_base_0262,"Bush Urges World to Unite With Iraq UNITED NATIONS Sept. 21, 2004 - President Bush, defending his decision to invade Iraq, urged a vast assembly of world leaders Tuesday to stand united with the country #39;s struggling government and said the",World
ag_news_base_0263,Not too hard to be happy for Red Sox fans Fortunately I have a syndicated sports talk radio show to exorcise my demons as a Yankee fan after the Red Sox won the 2004 World Series.,Sports
ag_news_base_0264,HDS slides into midrange storage market Hitachi has released its first all Serial ATA array and has bundled it with switches and network interface cards to create a preconfigured low-to-midrange SAN that competes with products from EMC and IBM.,Tech
ag_news_base_0265,"Looking for the Exit Sign (Forbes.com) Forbes.com - At 42, Nicholas Gerber is a little too young to retire, but he is already thinking about how to sell the business he started nine years ago. It's the management company for Ameristock Mutual Fund, which has attracted  #36;1.8 billion with a stellar record: up 14 a year since 1995, five points more than the market average. His style is to buy out-of-favor blue chips like Sara Lee, Merck and Bank of America, and hold. Turnover is tiny at 5 a year.",Business
ag_news_base_0266,"Ignorance Is Slavery We are at war with Iraq. We have always been at war with Iraq.  This is the first time I've read 1984 all the way to the end, and I finally understand it, and why it's so important. Winston lost entirely, and it was the most complete loss that is possible. This was important, because it sticks in the mind.  Ironically, Orwell understood how to manipulate people's emotions, but he used this knowledge for the good of us all.",Tech
ag_news_base_0267,"Absa Says Stake-Sale Talks With Barclays Progressing (Update4) Absa Group Ltd., South Africa #39;s fourth- biggest bank, said talks to sell a controlling stake to Barclays Plc, the UK #39;s No.",Business
ag_news_base_0268,"Teen Sniper to Admit Guilt in 2nd Slaying McLEAN, Va. - Teenage sniper Lee Boyd Malvo plans to drop all appeals of his conviction and life sentence for one of 10 killings in October 2002, and will admit guilt in a second slaying, his lawyer said Friday...",World
ag_news_base_0269,"Before the Bell: Sprint, Veritas Rise  NEW YORK (Reuters) - Shares of Sprint Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FON.N target=/stocks/quickinfo/fullquote""&gt;FON.N&lt;/A&gt; rose  5.4 percent before the bell on Tuesday after the Wall Street  Journal reported that Verizon Communications &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=VZ.N target=/stocks/quickinfo/fullquote""&gt;VZ.N&lt;/A&gt; has gained  the backing of partner Vodafone Group &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=VOD.L target=/stocks/quickinfo/fullquote""&gt;VOD.L&lt;/A&gt; to bid for  Sprint.",Business
ag_news_base_0270,Britain removed from the start line BERNIE ECCLESTONE sounded the death knell for the British Grand Prix when he turned down a last-minute offer to save the nation #39;s biggest motor race.,Sports
ag_news_base_0271,Acquaintances hope drugs aren #39;t cause HOUSTON -- Former National League MVP Ken Caminiti #39;s death came as a shock to those who believed the former slugger was turning his life around after being released from jail last week on a 2001 drug charge.,Sports
ag_news_base_0272,"2,500-Year-Old Pomegranate Found In Greece ATHENS, Greece -- A scientific dig has uncovered four pomegranates believed to be 2,500 years old preserved inside a woven basket nestled in a bronze vessel, a Greek archaeologist said Friday.",Tech
ag_news_base_0273,Broncos Penalized Again for Salary Cap Violations The penalties imposed Thursday on the Denver Broncos for violations of the league's rules regarding the disclosure of deferred compensation to players and the salary cap were the second sanctions against the team for similar infractions in less than three years.,Sports
ag_news_base_0274,HK probes Falun Gong 'hacking' Hong Kong investigates after TV programmes beamed into China are allegedly hacked into by Falun Gong.,World
ag_news_base_0275,"Wilkens #39; defense on trial Neither did 95 percent of the other coaches. But in the case of Lenny Wilkens, this particular flaw became part of his legacy, along with the NBA title, the record numbers of wins and losses and the trademark crossed arms and cold stare.",Sports
ag_news_base_0276,"#39;Hundreds #39; killed in ethnic clashes in China Beijing - Several people have been killed in violent ethnic clashes between the Muslim Hui minority and the Han majority in central China #39;s Henan province, officials said Monday.",World
ag_news_base_0277,"St. Helens Has Largest Earthquake Since Mid-October A three-point-one magnitude earthquake shook the crater at Mount Saint Helens Saturday morning. That is the mountain #39;s biggest earthquake since the new lava dome began growing in mid-October, according to the US- Geological Survey.",Tech
ag_news_base_0278,"Lawmakers Troubled by 'Ghost Detainees' WASHINGTON - Congress may keep up the focus on the prison abuse scandal following the disclosure that the military has concealed as many as 100 ""ghost detainees"" from the Red Cross.    The presence of prisoners held by the CIA outside of the military's usual system of registration and care was an important finding of an Army investigation completed last month...",World
ag_news_base_0279,"Apple Rolls Out IPod Photo, Rocks with U2 (Reuters) Reuters - Apple Computer Inc. rolled out\on Tuesday a new iPod that allows users to view and share\photos as it opened nine new iTunes music stores in Europe, \spurring its rivalry with Microsoft Corp. and others.",Tech
ag_news_base_0280,ebay Fun and Holy Toast! The Internet megasite eBay yelled  #39;hold the cheese #39; when they found a 10-year-old grilled cheese sandwich that its owner says bears the image of the Virgin Mary being auctioned off on its website.,Tech
ag_news_base_0281,"Update 3: Commerzbank to Cut 900 Banking Workers Commerzbank AG said Tuesday it had narrowed its third-quarter net loss but was slashing 900 of the 2,000 jobs in its investment banking division, practically eliminating the unprofitable department.",Business
ag_news_base_0282,"Cincinnati drivers stuck in the slow lane Commuters in the Cincinnati metropolitan area waited an average of 38 hours in traffic tie-ups in 2002 -- making it the 27th most congested large city in the nation, according to a report by the Texas Transportation Institute.",Business
ag_news_base_0283,"Italy Rejoices As Hostages Released (AP) AP - A relieved Italy broke into celebration after two Italian aid workers kidnapped in Iraq three weeks ago were released Tuesday, arriving home hours later aboard a private jet.",World
ag_news_base_0284,"Do You Take Cash, Credit or Chip? A Japanese company creates a memory card which could change the method of spending money. Also: Google to set up digital book samples    hellip;. Nintendo equips handheld console   hellip;. and more.",Business
ag_news_base_0285,"The Future of Calamity In seven hours last week, great ocean waves exacted a terrible price in wealth and human lives. Future catastrophes may be far grimmer.",Tech
ag_news_base_0286,"Little doubt about it for Palko, Panthers TAMPA, Fla. -- Tyler Palko did his job. Now, he and No. 19 Pittsburgh will let Bowl Championship Series officials determine where the rejuvenated Panthers will celebrate New Year's Eve.",Sports
ag_news_base_0287,"Yudhoyono Wins Indonesia Poll- Preliminary Result (Reuters) Reuters - Former general Susilo Bambang Yudhoyono\has won Indonesia's presidential election run-off in a\landslide, preliminary final results showed on Monday.",World
ag_news_base_0288,"MetLife may be sued over Boston unit MetLife Inc. , the second-largest US life insurer, said the Securities and Exchange Commission may sue the company for improperly recording expenses at its New England Life Insurance Co. unit.",Business
ag_news_base_0289,Russia's upper house backs Kyoto Russia's upper house of parliament votes to ratify the international treaty on climate change.,World
ag_news_base_0290,"Oracle takes a giant step, wins 61pc of PeopleSoft shares After nearly 18 months of stuggle, and a  quot;final offer quot; deadline that expired at midnight, Oracle now owns of 61 per cent of PeopleSoft -- a giant, but not quite final, step toward winning control of the company.",Business
ag_news_base_0291,"American soldiers are arrested for murder of a wounded Iraqi &lt;b&gt;...&lt;/b&gt; At least four Iraqi police officers were killed and 16 American soldiers were wounded Saturday in a string of insurgent attacks across central and northern Iraq, military officials said.",World
ag_news_base_0292,"Twins Edge Royals 4-3 MINNEAPOLIS - Terry Tiffee led off the bottom of the ninth with his first major league home run to lift the Minnesota Twins past Kansas City 4-3 on Saturday.    Tiffee, who joined the Twins when rosters expanded on Sept...",World
ag_news_base_0293,Intense talks on NI power-sharing Two key meetings are set to take place as efforts intensify to restore power-sharing in Northern Ireland.,World
ag_news_base_0294,Blasts Strike Sinai Resort in Egypt A string of bombs hit a resort and a campground popular with Israelis in Egypt #39;s Sinai Peninsula at the end of a Jewish holiday killing at least 19 people.,World
ag_news_base_0295,"Lawmakers agree to new ban on Internet taxes WASHINGTON, Nov 19 (AFP) - The House of Representatives on Friday approved a ban on taxing Internet access and online sales, which US President George W. Bush is expected to sign, a sponsor of the bill said.",Business
ag_news_base_0296,"Global Warming Fast Facts Global Warming is a hot topic that shows little sign of cooling down. Earth's climate &lt;i&gt;is&lt;/i&gt; changing, but just how it's happening, and our own role in the process, is less certain. &lt;b&gt;Includes photo gallery.&lt;/b&gt;",Tech
ag_news_base_0297,"22 held after Afghan gun battle; renegade clan leader seized US and Afghan soldiers detained 22 suspected Taliban members in a major search operation after a gun-fight in a southern Afghan mountain range, officials said yesterday.",World
ag_news_base_0298,"Report asserts Kazaa makes the rules Setting aside Sharman Networks #39; objections, an Australian judge accepted last Friday an affidavit with potentially damaging assertions about Kazaa #39;s handling of copyrighted material.",Tech
ag_news_base_0299,"Sox must now avoid a new kind of  #39;curse #39; In the Yale Daily News last Friday, Steven Smith, the master of Branford College, published a paean to the New York Yankees. He stated,  quot;The Yankees represent to me all that is optimistic and confident in",Sports
ag_news_base_0300,IAEA: EXPLOSIVES MISSING FROM IRAQ LONDON MENL -- The International Atomic Energy Agency has reported that several hundred tons of conventional explosives have gone missing from an Iraqi military facility.,World
ag_news_base_0301,"Records Of Dot.Com Roadkill To Be Saved For Posterity All those failed start-ups from the dot.com boom will nevertheless live on, because the University of Maryland and the Library of Congress (LC) see value in saving their records for posterity in a massive digital archive.",Tech
ag_news_base_0302,Is Organized Crime Controlling Your PC? Symantec report says Internet attacks for financial gain on the rise.,Tech
ag_news_base_0303,"Predictable Scots are punished by Iversen Scotland #39;s prospects of qualifying for the World Cup from Group 5 - or even of securing victory in Moldova on Wednesday - turned from dark grey to pitch black yesterday, when a predictably uninspired beating from Norway left them with one point from their",Sports
ag_news_base_0304,"Nanotechnology-Based Products Have Impact (AP) AP - For a science that's about manipulating substances at the molecular level, nanotechnology is starting to bring big profits to many consumer product makers.",Tech
ag_news_base_0305,"ECB to intervene in euro market The European Central Bank and European finance ministers are unhappy with the Euro #39;s surge. To this end, they vowed to closely monitoring exchange rate swings.",Business
ag_news_base_0306,"Icelandair Buys 8.4 Pct. Stake in EasyJet Icelandair Group said Friday it had bought an 8.4 percent stake in budget airline easyJet PLC, whose share price has soared during two days of hectic trading.",Business
ag_news_base_0307,"Scientists Intrigued by Rare Dead Whale (AP) AP - The body of a whale resembling a giant dolphin that washed up on an eastern Australian beach has intrigued local scientists, who agreed Wednesday that it is rare but are not sure just how rare.",Tech
ag_news_base_0308,Athletics: Young handed life ban The US anti-doping agency banned the sprinter Jerome Young for life yesterday after the world 400-metre champion #39;s second positive test for an illegal steroid.,Sports
ag_news_base_0309,"Germany Expands Same-Sex Couples' Rights (AP) AP - German lawmakers expanded the rights of same-sex couples Friday, allowing registered domestic partners to adopt each other's children and making rules on splitting up and alimony similar to those for heterosexual marriages.",World
ag_news_base_0310,"US Airways flight attendants OK possible strike The more than 5,000 US Airways flight attendants represented by the Association of Flight Attendants overwhelmingly voted in favor of possible strikes against the carrier.",Business
ag_news_base_0311,"IBM, Intel to Open eServer Blade Designs (Ziff Davis) Ziff Davis - In an effort to seed the market for future designs, the companies plan to provide the specifications for the BladeCenter switching framework, the blade adapter framework and the design of the blade itself.",Tech
ag_news_base_0312,"Cassini Fires Engine to Raise Orbit (AP) AP - The Cassini spacecraft successfully fired its engine for 51 minutes Monday to raise its orbit so it will not pass through Saturn's rings on its next close approach to the planet and to set itself on course for another flyby of the big moon Titan on Oct. 26, NASA said.",Tech
ag_news_base_0313,"Jordan Says Wizards Won't Tolerate Guff (AP) AP - Kwame Brown's boycott of a team huddle during a game was an example of immaturity that will not be tolerated, according to Washington Wizards coach Eddie Jordan.",Sports
ag_news_base_0314,"Sexton's first start a success TALLAHASSEE, Fla. -- Wyatt Sexton threw three touchdown passes in his starting debut and Leon Washington ran for 153 yards and a touchdown as No. 9 Florida State defeated North Carolina, 38-16, yesterday.",Sports
ag_news_base_0315,"UPDATE 1-Cirrus Logic cuts 7 percent of staff Cirrus Logic Inc. (CRUS.O: Quote, Profile, Research) , a maker of microchips for consumer electronics and other applications, on Wednesday said it had cut its work force by",Business
ag_news_base_0316,SF Hotel Lockout Ends; Workers Back On Job Tuesday SAN FRANCISCO -- Thousands of San Francisco hotel workers embroiled in a labor dispute will return to work Tuesday under an agreement announced Saturday by Mayor Gavin Newsom before a crowd of beaming employees and relieved hotel representatives.,Business
ag_news_base_0317,Europeans to Resume Talks With Iran (AP) AP - European negotiators resume talks with Iran on Wednesday on a last-chance offer of incentives aimed at getting the Tehran regime to stop enriching uranium and avoid the threat of possible U.N. sanctions.,World
ag_news_base_0318,"Survey: Incentives dim US cars' image  DETROIT -- The cash rebates and financing deals that Detroit's Big Three automakers have used to drive business in recent years are diminishing the value of their vehicles in the eyes of consumers, a new quarterly survey of customer satisfaction indicates.",Business
ag_news_base_0319,"Beckham virus: affair pics infect the net Virus writers are exploiting the publicity surrounding England football captain David Beckham, offering photos proving that he has been having an affair, to infect computer users PCs with the malicious Hackarmy trojan virus.",Tech
ag_news_base_0320,"Editorial: A planet just like home For however many millennia mankind has peered at the heavens, no one had ever identified a planet outside the solar system, and, being prone to extrapolating, many assumed no one ever would.",Tech
ag_news_base_0321,Latest Colaborata Upgrade Bows (Reuters) Reuters - TransMedia has unveiled\the latest version of its Colaborata online media platform and\said that ASCAP and SLG Advertising were among the first\customers to license the product. Other major\entertainment-related customers will be announced soon.,Tech
ag_news_base_0322,"Yahoo Acquires Another E-Mail Startup Yahoo Inc. appeared to move a step closer to challenging Google Inc. in searchable Web mail, acquiring the startup behind the powerful e-mail application Bloomba.",Tech
ag_news_base_0323,"Bid to save Ivorian disarmament Ivory Coast's political rivals are to meet to try to save the disarmament process, which is supposed to start on Friday.",World
ag_news_base_0324,Bat Lifted by Higher Volumes and Profits British American Tobacco posted a 20 rise in profits today and said a business-transforming deal in the United States had shown early promise.,Business
ag_news_base_0325,"Presidential candidate arrested A PALESTINIAN presidential candidate was arrested by Israeli authorities for allegedly attacking a border guard at a roadblock near Jerusalem, his party said.",World
ag_news_base_0326,"Last Year Is Last Year, or So the Giants Hope Last year's Giants were 4-4 after eight games, then went on an eight-game losing streak, collapsing in a heap of injuries and lost confidence.",Sports
ag_news_base_0327,"Technology worker opens shop for digital photos only PLANO, Texas - All Jeff Goulston wanted was a little job security. Having watched thousands of jobs get shipped overseas, the technology consultant saw his long-term prospects drying up.",Tech
ag_news_base_0328,"State grant to aid Lynn; Bank gives Salem \$10k Central Square in Lynn should be looking a bit brighter. New sidewalks, curbs, fences, lights, landscaping, and road improvements are planned for the Gateway Artisan Block, a key area of the square, with \$830,000 in state grant money given to Lynn last week.",Business
ag_news_base_0329,"Can Howard Stern bring subscribers to satellite radio? It took three 1,000-pound satellites to launch Sirius Satellite Radio Inc. #39;s subscription radio service two years ago. Now the company is betting that one man - shock jock Howard Stern",Business
ag_news_base_0330,"POTA to go, Centre to beef up another law NEW DELHI, SEPTEMBER 17: The Cabinet today approved the repeal of POTA, an anti-terrorism law enacted by the NDA Government, stating that it was a draconian law and being grossly misused.",World
ag_news_base_0331,"Dubya UN-deterred A stern President Bush told the UN yesterday that his policies on Iraq are good for world peace, and scornfully attacked John Kerry for criticizing the war.",World
ag_news_base_0332,Ukraine shifts focus to polling booth Parliament failed Tuesday to agree on constitutional changes and election reforms.,World
ag_news_base_0333,"RealNetworks Sells 3 Mln Songs, Ends Download Promo RealNetworks Inc. RNWK.O is ending its 49 cent-per-song music download service but will keep the promotional prices in place for top 10 songs, the Internet media and software company said on Thursday.",Tech
ag_news_base_0334,Siemens Unveils Cordless Phones For Skype Users VoIP provider Skype has teamed up with Siemens Communications to offer cordless phones in a move that gives Skype users the ability to drop their headsets and use Siemens phones for free Web telephoning.,Tech
ag_news_base_0335,Soybean rust discovered in US Northeast Iowa farmers have said for years it was only a matter of time before soybean rust was found in the United States. Time #39;s up.,Business
ag_news_base_0336,"Nichols Declines to Appeal Convictions PONCA CITY, Okla. - Oklahoma City bombing conspirator Terry Nichols will not appeal his state murder convictions for his role in the 1995 bombing of the Oklahoma City federal building, his attorney said Thursday...",World
ag_news_base_0337,Researchers Develop Method to Find Algae HOUSTON - Marine researchers are hoping to prevent tides of destructive algae from killing fish and fouling beaches through early detection of the microscopic organisms.,Tech
ag_news_base_0338,"Iraqi Officials Consider Extending Voting Period Iraq's Independent Electoral Commission said on Wednesday it may consider holding next month's elections over an extended period, as Prime Minister Iyad Allawi had suggested.",World
ag_news_base_0339,"RPT-UPDATE 2-US mortgage refinancings lose steam despite rates The number of US mortgage refinancings fell sharply last week suggesting that the refinancing boom may have run its course even as rates eased, economists said.",Business
ag_news_base_0340,Death in the Sudan: The world can no longer delay intervention A full season has passed since the UN Security Council gave the government in Sudan one month to stop its campaign of ethnic cleansing in the region of Darfur.,World
ag_news_base_0341,"AMD, IBM extend chip-development deal Chipmaker will pay Big Blue nearly \$300 million, but move should help in competition with Intel.",Tech
